page_id,vertical,week,impressions,clicks,ctr,avg_position,word_count,has_schema_markup,num_internal_links,num_external_links,days_since_last_update,mobile_friendly_score,page_speed_score,title_length,meta_description_length,h1_count,image_count,alt_text_coverage,readability_score
page_00692,blog,23,5,1,0.2,11.226857859785273,1004,1,10,5,503,89.7,87.4,51,80,1,5,0.862,72.2
page_00693,product,23,9,0,0.0,12.492716650098922,1270,0,11,3,202,95.3,68.0,52,124,0,8,0.902,30.3
page_00694,news,23,14,0,0.0,28.2970463518481,792,0,10,3,843,66.2,95.0,59,140,1,2,0.621,59.6
page_00695,product,23,12,1,0.08333333333333333,17.7859368609625,627,1,11,2,486,68.3,49.9,64,100,1,11,0.523,41.9
page_00696,guide,23,13,0,0.0,19.490739022703533,730,1,9,6,81,70.4,54.5,71,158,2,4,0.821,73.4
page_00697,guide,23,12,2,0.16666666666666666,18.964907695865875,883,0,11,3,4,57.5,99.8,37,166,0,6,0.833,68.3
page_00698,guide,23,20,1,0.05,19.285703999442415,618,1,13,3,687,71.4,79.2,62,116,1,7,0.878,74.7
page_00699,blog,23,23,1,0.043478260869565216,20.958541578512634,1281,0,8,5,911,96.2,65.4,26,160,1,7,0.524,55.6
page_00700,blog,23,15,1,0.06666666666666667,14.474305039630632,1565,0,4,3,22,63.4,69.1,54,131,1,8,0.841,57.1
page_00701,product,23,9,0,0.0,16.97339106138805,406,0,8,0,113,96.6,57.1,76,175,1,9,0.352,37.5
page_00702,blog,23,27,1,0.037037037037037035,9.02607917212983,1213,0,6,1,49,71.9,74.4,36,206,1,6,0.615,44.5
page_00703,landing,23,12,2,0.16666666666666666,10.780716574041065,1090,0,9,4,737,100.0,73.2,34,97,1,4,0.856,74.2
page_00704,blog,23,8,2,0.25,13.057619996421261,1371,1,4,5,155,68.5,70.3,59,162,1,5,0.718,65.5
page_00705,guide,23,20,0,0.0,25.832827916412608,1194,0,12,3,584,76.0,51.4,75,181,1,6,0.347,61.6
page_00706,landing,23,46,3,0.06521739130434782,16.621081028888206,473,0,5,3,766,65.3,74.2,61,101,1,3,0.435,78.9
page_00707,landing,23,22,2,0.09090909090909091,15.359387052669845,569,0,13,4,157,68.4,61.5,29,115,1,4,0.696,40.5
page_00708,product,23,5,1,0.2,18.4056081600347,1215,0,7,2,530,96.7,54.2,32,114,0,4,0.492,70.8
page_00709,product,23,14,4,0.2857142857142857,4.9895788242709145,1714,0,10,6,3,84.6,90.3,57,130,1,4,0.63,42.3
page_00710,news,23,9,0,0.0,23.580511314928742,150,1,10,8,120,92.4,100.0,39,123,1,14,0.977,82.2
page_00711,guide,23,11,0,0.0,21.76371008809604,1373,0,8,0,998,59.6,100.0,58,128,2,8,0.677,68.2
page_00712,landing,23,14,5,0.35714285714285715,1.4239561267126124,1795,1,3,2,14,87.2,80.4,59,164,1,4,0.737,74.5
page_00713,news,23,15,0,0.0,26.285494573999223,1123,1,6,2,134,64.4,65.8,49,69,0,3,0.883,49.5
page_00714,landing,23,24,3,0.125,2.4773710448054844,1475,0,9,5,16,59.3,68.9,81,101,0,11,0.625,92.7
page_00715,blog,23,5,0,0.0,13.971887427351675,848,1,3,1,477,81.3,76.5,64,158,2,8,0.617,90.0
page_00716,guide,23,9,0,0.0,18.827032092676117,1140,1,11,4,92,81.2,63.3,73,154,0,2,0.761,66.5
page_00717,blog,23,13,2,0.15384615384615385,12.88272550222799,390,1,6,7,392,78.7,91.1,69,98,0,5,0.818,77.6
page_00718,guide,23,14,0,0.0,17.119690095805552,150,1,11,2,45,88.0,37.4,54,155,1,11,0.63,55.5
page_00719,news,23,7,0,0.0,18.325925034292887,1671,1,5,1,271,90.2,65.3,53,181,1,6,0.717,41.0
page_00720,product,23,14,5,0.35714285714285715,2.242962615792452,708,1,7,1,101,98.6,82.8,52,133,0,6,0.555,71.9
page_00721,product,23,10,0,0.0,10.375768569510186,972,1,3,4,77,61.3,56.5,66,100,2,7,0.611,46.2
page_00722,blog,23,23,1,0.043478260869565216,19.742532942402274,507,0,8,2,102,99.0,66.2,47,166,0,12,0.835,79.7
page_00723,news,23,8,0,0.0,21.898543393171792,495,1,8,7,539,100.0,79.5,80,195,1,8,0.994,75.7
page_00724,blog,23,13,1,0.07692307692307693,14.586895949166019,1113,1,7,4,508,72.9,94.3,46,104,2,9,0.615,63.5
page_00725,blog,23,17,3,0.17647058823529413,15.413751363163245,835,1,16,2,81,54.6,49.3,59,136,1,7,0.95,62.7
page_00726,blog,23,8,0,0.0,16.55521083634304,1389,0,8,1,36,58.6,48.1,53,173,0,5,0.598,74.8
page_00727,blog,23,13,1,0.07692307692307693,16.74147313615288,1426,0,8,1,577,71.5,54.9,50,139,1,5,0.613,64.1
page_00728,product,23,10,2,0.2,2.4144514442791247,1360,0,9,5,16,100.0,45.4,86,74,1,5,0.607,53.9
page_00729,product,23,14,0,0.0,10.39983167031973,1319,0,9,6,93,78.2,46.5,50,151,1,5,0.449,37.3
page_00730,blog,23,16,2,0.125,7.115398332047455,1989,0,9,3,21,69.4,54.4,52,101,1,4,0.642,74.4
page_00731,blog,23,5,1,0.2,10.434947611168246,666,0,6,5,93,68.4,89.7,47,91,1,3,0.763,65.5
page_00732,blog,23,6,0,0.0,19.490200589082775,1173,0,6,7,106,59.5,65.0,57,75,1,8,0.33,100.0
page_00733,product,23,14,3,0.21428571428571427,6.658340466874289,1766,0,8,2,78,90.2,70.5,55,177,0,1,0.877,58.6
page_00734,blog,23,16,0,0.0,12.329132691199032,1832,0,9,1,86,76.7,54.7,40,106,1,7,0.995,64.5
page_00735,guide,23,13,0,0.0,11.804990808247082,489,1,7,3,37,100.0,80.1,50,147,1,6,0.771,64.9
page_00736,blog,23,14,2,0.14285714285714285,11.68861099537656,1044,0,6,5,278,86.8,100.0,65,155,2,5,0.741,69.8
page_00737,blog,23,17,1,0.058823529411764705,18.965391470010776,1879,0,7,4,38,89.6,55.8,70,141,2,3,0.472,45.5
page_00738,product,23,5,0,0.0,15.748818366641522,1454,0,10,0,1017,74.6,97.6,56,145,0,7,0.558,58.8
page_00739,product,23,15,3,0.2,8.42389746420731,1298,0,13,5,88,62.7,75.8,57,148,2,3,0.736,72.4
page_00740,blog,23,5,0,0.0,12.561625101450577,1091,0,8,6,57,65.8,70.3,51,140,1,6,0.167,55.0
page_00741,blog,23,18,2,0.1111111111111111,14.08157859994062,1008,1,3,6,895,58.8,76.4,49,108,1,6,0.8,71.9
page_00742,landing,23,6,1,0.16666666666666666,7.775027048289452,1344,1,9,2,980,90.7,76.2,43,105,1,7,0.489,61.5
page_00743,blog,23,12,1,0.08333333333333333,12.336676680640439,1074,0,10,2,105,72.6,99.7,34,131,1,10,0.896,66.0
page_00744,product,23,10,3,0.3,3.755310407466652,1179,1,9,3,141,91.3,78.3,46,131,1,4,0.893,77.3
page_00745,product,23,16,1,0.0625,14.54392002903218,1239,0,12,2,115,79.9,78.7,69,150,1,5,0.416,56.6
page_00746,product,23,19,0,0.0,19.387653662505866,861,0,9,1,324,73.9,63.3,50,174,1,6,0.604,38.2
page_00747,product,23,12,0,0.0,16.322314241631684,1466,0,8,2,129,61.6,83.4,51,147,1,10,0.841,56.0
page_00748,landing,23,30,1,0.03333333333333333,7.193698071662294,2657,0,7,2,39,82.2,54.7,51,107,1,5,0.716,47.6
page_00749,landing,23,17,2,0.11764705882352941,8.393803766804279,312,1,3,2,714,74.9,71.7,73,59,2,5,0.901,28.1
page_00750,blog,23,10,1,0.1,20.046680980063247,1362,1,10,3,402,90.6,100.0,43,108,1,5,0.83,58.4
page_00751,product,23,13,0,0.0,21.094197145650533,820,1,3,6,262,68.0,29.9,60,88,1,6,0.778,63.0
page_00752,blog,23,9,2,0.2222222222222222,15.663267586576472,1489,0,5,4,803,86.6,73.7,55,109,1,8,0.445,75.3
page_00753,product,23,5,2,0.4,3.294697374147912,1223,1,8,4,32,100.0,74.3,57,143,1,4,0.368,42.9
page_00754,guide,23,7,0,0.0,20.31837324330416,1581,0,12,6,570,81.8,66.4,59,138,1,8,0.83,61.3
page_00755,blog,23,14,0,0.0,21.352004101655517,1788,0,8,1,8,89.0,66.7,57,200,1,3,0.519,76.9
page_00756,product,23,12,2,0.16666666666666666,12.703757770927341,1296,0,6,3,240,86.0,71.5,67,152,0,6,0.687,51.4
page_00757,news,23,14,0,0.0,12.948808807492595,1766,1,8,3,995,100.0,66.0,56,202,0,4,0.652,68.0
page_00758,blog,23,8,1,0.125,16.08818781283456,150,1,13,1,708,83.2,73.6,80,160,1,5,0.813,84.0
page_00759,product,23,6,1,0.16666666666666666,13.47072868628605,1995,0,3,2,531,87.8,62.2,57,173,2,4,0.328,32.1
page_00760,guide,23,16,0,0.0,18.337952286086487,1388,1,4,3,767,77.5,100.0,32,122,1,6,0.908,64.1
page_00761,blog,23,7,0,0.0,12.355940881338428,1739,1,10,3,2,67.2,66.0,65,97,2,3,0.718,77.4
page_00762,blog,23,9,2,0.2222222222222222,19.398590705087912,590,1,10,3,271,61.1,79.1,61,119,1,6,0.426,54.7
page_00763,blog,23,6,0,0.0,17.963070232921922,785,0,3,1,996,95.7,59.3,56,135,1,6,0.859,80.8
page_00764,news,23,14,0,0.0,14.256388498303632,1273,1,7,5,42,63.9,84.9,52,113,1,10,0.537,69.5
page_00765,blog,23,9,2,0.2222222222222222,14.443156880447336,1191,1,11,7,447,88.4,81.7,26,100,0,4,0.806,86.5
page_00766,blog,23,12,0,0.0,18.205231724403447,1342,1,10,4,151,83.8,76.7,29,150,2,2,0.565,68.7
page_00767,blog,23,14,1,0.07142857142857142,20.57819411804578,1742,0,9,6,87,90.8,53.6,79,100,1,4,0.565,87.8
page_00768,blog,23,10,1,0.1,11.719494935860462,317,1,9,3,399,70.8,58.0,48,81,1,3,0.611,64.5
page_00769,guide,23,12,1,0.08333333333333333,17.571805173386156,1687,0,14,1,471,66.9,97.0,70,96,0,7,0.905,39.5
page_00770,blog,23,10,1,0.1,21.90622810734654,1204,1,12,2,66,83.3,57.8,34,127,1,6,0.693,50.5
page_00771,guide,23,16,0,0.0,22.850994348814602,1098,0,3,2,772,73.9,80.3,41,100,2,3,0.454,75.3
page_00772,guide,23,19,0,0.0,24.372331021609533,464,0,6,4,130,60.8,54.9,66,127,0,3,0.873,75.0
page_00773,landing,23,27,8,0.2962962962962963,4.524347778576252,1452,0,10,3,618,100.0,86.1,55,156,0,8,0.591,55.3
page_00774,blog,23,13,1,0.07692307692307693,26.47884955807364,150,0,16,4,671,66.9,59.0,64,155,1,6,0.496,87.1
page_00775,landing,23,32,2,0.0625,11.357498667692315,1524,0,8,7,85,64.1,54.6,56,112,1,9,0.698,54.7
page_00776,guide,23,11,0,0.0,20.593689600709457,454,0,6,4,22,74.6,58.6,53,89,1,4,0.578,66.9
page_00777,blog,23,5,0,0.0,11.257541165996084,1227,0,4,2,77,95.5,61.1,46,115,0,7,0.906,66.5
page_00778,guide,23,6,0,0.0,14.005691298114222,1140,0,12,2,149,47.7,76.5,39,158,1,10,0.801,40.0
page_00779,landing,23,8,1,0.125,6.4987005064850045,1785,1,9,3,797,94.4,71.1,76,166,1,5,0.968,58.3
page_00780,blog,23,11,0,0.0,9.030723318864407,1111,1,7,1,147,65.2,52.5,78,147,1,5,0.799,95.7
page_00781,news,23,8,0,0.0,19.042630461549162,853,1,6,3,31,81.7,69.6,41,177,1,3,0.863,46.2
page_00782,product,23,7,0,0.0,14.439282924831677,947,0,9,1,898,68.5,51.7,41,196,1,4,0.891,69.4
page_00783,guide,23,16,0,0.0,14.236823952645727,1836,0,13,4,267,100.0,80.3,51,118,2,7,0.379,42.7
page_00784,news,23,7,1,0.14285714285714285,20.717526530203706,1468,1,3,6,274,79.7,83.2,61,187,1,2,0.136,46.0
page_00785,product,23,12,1,0.08333333333333333,18.13011083843346,1007,0,10,5,883,68.1,69.6,53,126,2,3,0.771,38.8
page_00786,landing,23,25,1,0.04,10.356996502458038,1082,0,7,4,446,73.8,74.3,63,171,0,3,0.419,74.1
page_00787,blog,23,6,0,0.0,25.494486656807634,416,1,9,0,479,79.3,98.0,55,160,1,3,0.856,46.9
page_00788,landing,23,27,7,0.25925925925925924,2.5457894298588717,1394,1,8,1,10,80.5,67.5,54,66,1,10,0.805,79.0
page_00789,guide,23,19,3,0.15789473684210525,12.63636116505599,320,0,13,2,94,84.1,54.9,90,101,1,2,0.712,52.0
page_00790,blog,23,15,2,0.13333333333333333,16.18550325308987,1576,1,7,1,562,78.0,79.3,49,92,1,7,0.875,61.9
page_00791,product,23,11,1,0.09090909090909091,19.253657328310275,1264,0,9,2,469,58.7,51.9,79,73,0,4,0.565,66.2
page_00792,blog,23,18,2,0.1111111111111111,10.608086907398166,2393,1,10,5,2,73.2,66.6,76,166,2,6,0.305,35.7
page_00793,blog,23,19,0,0.0,21.267528524203854,650,0,11,2,825,86.5,60.4,63,207,2,9,0.598,63.1
page_00794,blog,23,10,2,0.2,18.172449353789528,1149,0,11,3,426,68.6,58.8,29,126,0,8,0.674,65.2
page_00795,product,23,10,2,0.2,5.9087003161687175,2099,1,11,1,108,87.4,66.0,56,165,1,5,0.884,77.1
page_00796,blog,23,8,0,0.0,18.951655092252157,1796,0,12,2,531,78.4,84.4,49,187,1,2,0.707,45.6
page_00797,blog,23,12,1,0.08333333333333333,6.134809580878539,852,1,10,5,29,75.0,87.7,56,142,2,2,0.16,47.7
page_00798,guide,23,12,1,0.08333333333333333,12.628739450416665,1312,0,8,4,16,94.7,84.8,41,134,2,8,0.539,69.9
page_00799,guide,23,5,0,0.0,24.600704289017173,1201,1,14,1,420,53.7,75.4,67,126,2,6,0.941,81.2
page_00800,guide,23,16,1,0.0625,16.053360994121743,1341,1,13,2,10,68.5,65.9,70,154,2,4,0.386,51.1
page_00801,blog,23,6,0,0.0,22.201682663759367,851,0,11,7,73,95.3,32.3,72,166,1,10,0.565,41.5
page_00802,landing,23,54,12,0.2222222222222222,1.0,1155,1,13,4,753,100.0,75.9,51,151,1,4,0.239,55.2
page_00803,guide,23,9,0,0.0,21.45038761594928,401,0,11,1,113,100.0,33.5,41,150,1,4,0.272,44.8
page_00804,blog,23,9,1,0.1111111111111111,18.965509691042595,1268,0,4,3,1009,78.7,39.2,61,133,1,4,0.761,66.0
page_00805,blog,23,16,1,0.0625,15.572917857852262,1425,0,16,4,519,84.4,67.4,81,79,2,8,0.493,43.8
page_00806,guide,23,16,0,0.0,17.4454754558229,1086,1,9,3,267,89.4,74.2,57,166,1,2,0.689,74.6
page_00807,blog,23,12,2,0.16666666666666666,23.31474901561221,392,1,14,2,609,95.9,62.8,62,90,1,5,0.563,63.2
page_00808,product,23,8,1,0.125,8.366087633505387,1694,1,6,2,383,82.4,94.6,53,157,0,6,0.389,75.1
page_00809,news,23,9,1,0.1111111111111111,9.663358886135407,1382,1,8,5,42,91.0,77.4,49,161,1,4,0.706,23.7
page_00810,blog,23,6,0,0.0,13.175764337871552,837,1,10,2,58,84.4,66.0,65,95,1,6,0.868,33.6
page_00811,blog,23,11,1,0.09090909090909091,17.14439359777801,1060,0,10,3,261,85.3,92.2,55,114,1,7,0.512,79.4
page_00812,news,23,11,2,0.18181818181818182,24.44897267285051,450,1,11,2,64,65.1,95.0,62,209,1,2,0.705,49.2
page_00813,guide,23,5,0,0.0,24.05413122503984,687,1,8,1,112,73.4,78.2,63,132,1,8,0.276,38.0
page_00814,blog,23,9,1,0.1111111111111111,12.379568746261631,931,0,11,1,560,70.7,57.6,61,92,0,6,0.863,57.0
page_00815,landing,23,32,6,0.1875,1.6290695935280164,1814,1,10,5,285,61.4,61.2,64,163,1,7,0.209,63.6
page_00816,landing,23,12,1,0.08333333333333333,19.58477972719243,880,0,8,2,108,54.9,46.9,44,108,2,8,0.476,57.6
page_00817,product,23,16,0,0.0,9.152421576079824,1520,0,10,5,15,72.1,69.3,43,68,2,6,0.76,67.0
page_00818,guide,23,12,0,0.0,25.06074266232852,931,0,7,3,799,74.3,53.2,55,153,1,12,0.848,65.0
page_00819,blog,23,19,0,0.0,22.265150042179723,1324,0,9,3,136,79.5,64.7,56,103,1,5,0.796,64.2
page_00820,blog,23,13,2,0.15384615384615385,20.718290242402734,1129,0,9,1,1005,85.8,74.2,49,146,1,5,0.794,80.2
page_00821,guide,23,14,2,0.14285714285714285,17.723292509393932,1637,1,12,8,773,80.6,38.3,59,107,1,5,0.496,59.8
page_00822,blog,23,8,3,0.375,1.2037236489446896,933,1,10,2,17,74.4,49.8,69,160,1,6,0.379,59.3
page_00823,guide,23,18,0,0.0,31.599794453898728,414,0,9,5,247,65.2,61.9,73,141,0,5,0.654,72.0
page_00824,landing,23,24,3,0.125,8.537154429802818,509,0,12,7,768,90.3,69.2,76,44,2,3,0.882,68.3
page_00825,blog,23,16,1,0.0625,15.877261035512822,934,0,8,3,479,76.6,62.1,38,148,2,2,0.649,46.5
page_00826,guide,23,5,1,0.2,17.660321374813925,575,0,6,4,342,71.9,65.7,40,125,0,6,0.904,58.6
page_00827,blog,23,9,0,0.0,14.581016965949985,1405,1,13,3,2,75.4,58.7,52,185,1,4,0.992,66.6
page_00828,landing,23,27,1,0.037037037037037035,7.871594144803068,967,0,12,3,345,67.7,46.8,57,149,1,4,0.589,51.2
page_00829,blog,23,8,0,0.0,13.96077741519169,2387,1,16,4,120,70.6,61.4,53,161,1,9,0.491,51.9
page_00830,guide,23,13,0,0.0,19.20196350416062,331,1,15,5,577,70.1,66.6,48,110,0,4,0.504,39.1
page_00831,guide,23,12,0,0.0,24.10626127599369,1302,1,13,1,157,74.0,65.0,52,107,0,6,0.617,16.8
page_00832,product,23,7,1,0.14285714285714285,11.318285372213696,636,1,6,7,585,87.2,71.8,63,134,2,6,0.726,54.4
page_00833,guide,23,9,1,0.1111111111111111,12.887689539859274,953,0,14,5,60,83.7,76.7,37,122,2,7,0.36,61.9
page_00834,guide,23,12,0,0.0,21.245071917798374,1271,1,16,2,14,99.7,80.9,89,182,1,8,0.176,43.6
page_00835,guide,23,22,2,0.09090909090909091,17.37667886774982,150,1,11,1,29,95.0,59.9,56,130,1,8,0.619,80.7
page_00836,guide,23,8,1,0.125,13.47639446572567,1318,1,17,4,140,100.0,44.8,71,92,1,1,0.821,44.3
page_00837,news,23,8,1,0.125,13.818264120717373,2151,1,8,3,127,85.8,90.3,48,106,1,3,0.897,73.7
page_00838,product,23,5,0,0.0,5.086135216457644,973,1,7,6,151,85.6,76.2,64,169,1,12,0.6,66.3
page_00839,product,23,9,0,0.0,17.385829971338307,1330,1,10,5,432,71.2,54.7,57,129,1,9,0.961,92.6
page_00840,blog,23,7,0,0.0,17.69553536480837,1712,0,14,3,46,89.6,74.4,68,127,0,7,0.818,68.1
page_00841,landing,23,28,4,0.14285714285714285,6.836472376122192,1118,1,6,4,119,68.8,87.1,53,172,1,4,0.784,38.3
page_00842,product,23,15,2,0.13333333333333333,10.261394509496018,910,1,10,1,108,57.4,97.7,78,103,1,5,0.937,75.8
page_00843,product,23,5,0,0.0,15.590472293120834,150,0,8,4,1057,99.4,74.0,35,57,1,9,0.96,85.5
page_00844,blog,23,5,1,0.2,9.095191893691348,1520,1,9,3,15,60.5,87.0,69,105,1,5,0.387,33.4
page_00845,landing,23,12,1,0.08333333333333333,7.050394466191669,1143,0,12,3,548,84.1,50.6,58,143,0,8,0.886,69.6
page_00846,product,23,5,1,0.2,2.679707307598316,694,1,5,2,18,65.7,69.4,42,126,1,10,0.859,72.9
page_00847,guide,23,19,2,0.10526315789473684,25.709977394430293,1263,0,6,3,349,93.8,64.6,83,80,1,3,0.88,56.8
page_00848,blog,23,20,2,0.1,13.905938149351663,908,0,7,5,144,95.7,75.5,82,171,0,4,0.699,23.7
page_00849,news,23,11,2,0.18181818181818182,8.837842628718008,936,1,8,4,51,85.4,95.8,27,141,1,5,0.878,55.6
page_00850,blog,23,8,0,0.0,11.404986410100404,1503,0,10,1,102,95.4,74.0,58,149,1,7,0.658,51.3
page_00851,blog,23,14,1,0.07142857142857142,14.50781245619547,531,0,8,3,46,78.1,55.0,66,150,1,8,0.789,82.9
page_00852,landing,23,24,0,0.0,11.449554473521497,1724,0,6,3,108,100.0,49.8,62,90,0,2,0.67,58.7
page_00853,news,23,25,0,0.0,31.62877899139716,501,0,5,2,587,88.4,96.3,77,146,1,7,0.624,53.8
page_00854,blog,23,7,0,0.0,8.107722689374118,869,1,8,1,39,65.4,78.2,74,167,1,9,0.652,51.2
page_00855,product,23,13,3,0.23076923076923078,5.702314830665802,2161,1,8,3,187,79.0,77.2,60,175,1,7,0.641,64.9
page_00856,guide,23,5,0,0.0,10.460034986033383,1764,0,7,3,42,75.9,64.5,88,160,0,16,0.819,60.9
page_00857,landing,23,28,1,0.03571428571428571,9.487925624955245,1249,1,10,3,4,74.5,74.3,69,153,0,6,0.841,48.2
page_00858,product,23,12,0,0.0,15.802701398784416,730,0,11,2,177,54.8,54.2,51,74,0,3,0.329,64.0
page_00859,product,23,5,0,0.0,11.73146437839861,935,1,8,4,295,83.4,76.2,48,134,2,7,0.743,51.6
page_00860,guide,23,10,0,0.0,26.453863867783515,1237,0,5,3,393,58.6,51.2,73,102,1,3,0.96,21.1
page_00861,guide,23,10,0,0.0,16.683459329703698,1219,0,6,1,137,42.6,64.3,45,180,1,7,0.811,70.0
page_00862,landing,23,38,4,0.10526315789473684,7.136204401881981,1155,0,5,2,107,73.2,59.7,50,175,1,2,0.57,68.6
page_00863,guide,23,5,0,0.0,25.098572027094274,1185,1,10,4,105,67.4,17.9,53,102,1,2,0.77,63.0
page_00864,blog,23,19,0,0.0,9.61505698283085,1093,0,15,5,10,65.9,64.5,61,133,0,7,0.857,53.4
page_00865,news,23,9,0,0.0,26.904196219566497,479,0,7,2,11,34.6,55.6,53,144,2,1,0.132,58.9
page_00866,landing,23,22,5,0.22727272727272727,5.389402822467754,942,1,7,1,287,66.1,66.6,38,167,1,7,0.418,72.3
page_00867,landing,23,20,4,0.2,9.083656865945066,1657,1,9,3,369,75.6,70.0,72,76,1,4,0.677,50.5
page_00868,blog,23,16,2,0.125,19.76520825431475,516,0,6,2,120,69.1,98.3,50,58,2,3,0.332,72.9
page_00869,blog,23,27,0,0.0,22.45310191093427,1105,1,8,5,862,83.4,74.9,84,136,1,2,0.746,37.9
page_00870,guide,23,5,1,0.2,25.286868703925986,790,1,5,2,222,97.5,75.3,60,46,0,2,0.965,62.5
page_00871,blog,23,14,0,0.0,12.113936371811814,1256,0,11,3,100,85.2,77.9,74,141,1,6,0.723,60.4
page_00872,news,23,15,0,0.0,23.362286072024446,1006,1,6,4,504,92.4,83.9,65,156,1,3,0.449,75.0
page_00873,product,23,10,2,0.2,7.067902391629932,1939,0,9,2,128,93.5,77.3,74,178,2,10,0.606,46.2
page_00874,guide,23,6,0,0.0,16.979721953460192,1453,1,10,1,693,63.7,74.5,64,113,1,8,0.815,47.9
page_00875,landing,23,12,2,0.16666666666666666,8.154702767643213,544,0,10,3,753,84.1,81.4,59,141,2,5,0.672,39.1
page_00876,product,23,15,0,0.0,11.443212639304942,1536,1,10,2,155,91.9,31.2,71,158,2,4,0.879,51.5
page_00877,blog,23,12,1,0.08333333333333333,24.178449658003753,813,0,8,2,66,71.9,100.0,91,94,0,2,0.768,63.8
page_00878,guide,23,18,0,0.0,23.87880837733593,912,0,6,4,551,66.9,95.4,52,167,0,7,0.713,33.0
page_00879,guide,23,5,0,0.0,18.439064268175105,1357,1,8,4,995,85.4,73.5,67,145,1,4,0.898,53.4
page_00880,product,23,9,2,0.2222222222222222,10.745725186408517,954,0,9,4,814,57.3,47.4,56,114,1,4,0.888,69.2
page_00881,guide,23,11,1,0.09090909090909091,15.220401147162722,1646,1,5,1,120,62.8,89.4,63,140,2,4,0.822,58.5
page_00882,news,23,9,1,0.1111111111111111,16.67331767554835,813,1,12,3,86,68.7,58.9,57,130,1,4,0.96,61.1
page_00883,product,23,12,2,0.16666666666666666,10.075156330049278,891,1,2,3,136,84.3,78.5,26,162,2,5,0.561,37.4
page_00884,blog,23,19,0,0.0,8.705559291017023,872,0,12,3,39,81.1,49.5,53,122,1,5,0.726,58.5
page_00885,product,23,12,1,0.08333333333333333,12.811637793965179,917,1,3,3,114,92.5,100.0,70,143,0,9,0.592,60.4
page_00886,product,23,10,1,0.1,16.082726952137676,1750,0,7,5,85,65.1,46.9,45,113,0,3,0.77,57.5
page_00887,blog,23,5,1,0.2,11.547951350063807,1514,0,6,5,17,64.3,71.1,69,102,1,7,0.892,62.3
page_00888,blog,23,7,0,0.0,5.318357751392805,2055,1,10,2,14,85.3,36.0,59,141,0,6,0.776,55.4
page_00889,guide,23,9,2,0.2222222222222222,13.931424527389916,2334,1,6,3,77,66.8,69.3,53,104,1,14,0.866,53.2
page_00890,product,23,14,0,0.0,12.058094900713794,685,0,6,1,208,69.6,63.2,69,163,1,3,0.476,44.4
page_00891,news,23,18,0,0.0,15.64018847772239,1235,0,8,2,36,52.0,88.2,66,156,1,4,0.843,74.6
page_00892,blog,23,6,0,0.0,12.857108951874327,612,1,11,2,38,82.1,63.2,62,108,1,4,0.859,41.6
page_00893,blog,23,24,2,0.08333333333333333,5.773100873055686,811,1,11,2,101,99.6,88.2,70,142,1,7,0.346,62.4
page_00894,guide,23,18,2,0.1111111111111111,22.112232749345893,885,0,11,0,133,63.6,53.6,59,108,0,7,0.906,87.2
page_00895,landing,23,16,2,0.125,9.713944798509326,671,1,11,1,57,92.3,65.5,33,79,1,7,0.659,76.5
page_00896,blog,23,22,0,0.0,11.291772564951904,674,0,9,0,3,77.2,65.8,51,114,2,3,0.527,67.6
page_00897,blog,23,8,0,0.0,9.049458649291985,1128,0,8,1,17,53.3,77.9,31,133,1,11,0.829,63.7
page_00898,blog,23,5,0,0.0,14.919881749836849,592,1,3,2,30,65.5,75.9,65,153,1,8,0.676,58.1
page_00899,product,23,11,0,0.0,15.775891998090348,1621,1,8,7,328,64.6,81.6,69,140,1,3,0.726,46.5
page_00000,guide,24,7,1,0.14285714285714285,23.914134080446566,908,0,7,4,38,81.0,64.9,60,168,0,11,0.712,47.0
page_00001,product,24,5,1,0.2,8.17669072006579,1177,1,11,5,133,66.9,76.7,65,152,0,7,0.865,48.2
page_00002,landing,24,32,6,0.1875,6.584352838148819,1339,0,9,2,59,91.5,99.6,43,169,2,2,0.675,72.0
page_00003,guide,24,5,0,0.0,17.02416396940633,696,1,8,5,559,92.2,47.1,61,80,1,5,0.352,56.6
page_00004,blog,24,12,1,0.08333333333333333,20.529388591817586,1562,0,12,3,128,82.6,62.2,79,131,1,8,0.78,44.3
page_00005,news,24,14,1,0.07142857142857142,20.523558330290342,1232,1,10,4,879,69.4,55.7,32,85,0,6,0.728,62.4
page_00006,guide,24,5,0,0.0,33.83681111006913,254,0,7,3,664,71.6,49.7,63,122,1,6,0.365,61.2
page_00007,landing,24,12,1,0.08333333333333333,10.217293914719022,221,0,13,3,80,82.0,71.5,65,192,0,6,0.607,68.6
page_00008,blog,24,10,0,0.0,10.225212439403052,1194,1,9,4,318,59.6,70.0,76,173,1,6,0.511,52.8
page_00009,product,24,7,0,0.0,4.820920124455114,1090,1,7,6,252,96.6,41.0,66,158,0,8,0.817,58.8
page_00010,product,24,5,0,0.0,17.34532291076743,1148,0,8,3,624,100.0,70.3,57,129,1,7,0.655,66.3
page_00011,news,24,14,0,0.0,23.39216036726853,1186,0,15,3,78,74.7,50.7,62,100,1,9,0.729,44.9
page_00012,guide,24,14,2,0.14285714285714285,10.144958037663974,1313,1,7,5,11,83.0,70.2,46,142,0,4,0.71,73.3
page_00013,landing,24,16,1,0.0625,11.761768825490545,1674,1,11,2,865,94.6,90.3,51,174,0,5,0.414,60.2
page_00014,product,24,16,1,0.0625,18.42781260795301,644,0,7,4,322,100.0,77.4,37,149,1,9,0.446,43.5
